store_number,store_name,dba,address,address_line_2,city,state,zip_code,country,phone_number,store_type,website_address,latitude,longitude,country_code,county,geo_accuracy
7782f55d-458a-e111-8dde-005056934050,Mid City Retail Store And Donation Center,Goodwill Industries,8959 E. Indian Bend Road,,Scottsdale,AZ,85250,United States,(480) 745-3710,"Career Services,donation Center,retail Store",Http://www.goodwillaz.org/,33.53610301,-111.8888521,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
5a6eada5-458a-e111-8dde-005056934050,Usc Retail Store,Goodwill Industries,6339 E. Greenway Rd. Ste 114,,Scottsdale,AZ,85254,United States,(480) 530-4708,Donation Center,Http://www.goodwillaz.org/,33.62450732,-111.9435255,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
5d0c0740-458a-e111-8dde-005056934050,Crenshaw Retail Store And Donation Center,Goodwill Industries,14202 N. Scottsdale Rd,,Scottsdale,AZ,85254,United States,(480) 530-4709,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.61683611,-111.927469,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
52dfb599-458a-e111-8dde-005056934050,6th & Union Retail Store And Donation Center,Goodwill Industries,20831 N. Scottsdale Rd. #109,,Scottsdale,AZ,85255,United States,(480) 398-7658,Donation Center,Http://www.goodwillaz.org/,33.67636608,-111.9229877,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
F165aaab-458a-e111-8dde-005056934050,Sawtelle Retail Store And Donation Center,Goodwill Industries,2441 N. Scottsdale Rd.,,Scottsdale,AZ,85257,United States,(480) 398-7644,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.47450969,-111.9256051,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
16c825f5-1165-ed11-8105-00505689ac90,Hollywood - Sunset Blvd. Retail Store,Goodwill Industries,"8912 E. Via Linda, #120",,Scottsdale,AZ,85258,United States,(480) 661-1282,Donation Center,Http://www.goodwillaz.org/,33.56919949,-111.8888461,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
56dfb599-458a-e111-8dde-005056934050,Los Feliz Retail Store And Donation Center,Goodwill Industries,8053 East Raintree Dr.,,Scottsdale,AZ,85260,United States,(480) 398-7647,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.61900936,-111.9073012,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
Afb1f931-6a67-ed11-8105-00505689ac90,Hollywood - Sunset Blvd. Retail Store,Goodwill Industries,14858 N. Frank Lloyd Wright Boulevard,,Scottsdale,AZ,85260,United States,(480) 551-4902,Donation Center,Http://www.goodwillaz.org/,33.62120447,-111.8755999,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
E2a45f76-ff84-e611-bbdb-005056890337,Lincoln Heights Retail Store And Donation Center,Goodwill Industries,13757 N. Fountain Hills Blvd.,,Fountain Hills,AZ,85268,United States,(480) 530-4719,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.61016154,-111.727771,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
C56478ed-458a-e111-8dde-005056934050,Goodwill Industries Of Southern California,Goodwill Industries,1290 N. Scottsdale Road,,Tempe,AZ,85281,United States,(480) 530-4724,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.44303259,-111.9275338,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
4d7499b8-f1da-ed11-810b-00505689ac90,Northeast Los Angeles Worksource Center,Goodwill Industries,1546 E. Southern Avenue,,Tempe,AZ,85282,United States,(480) 659-7443,"Career Services,donation Center,retail Store",Http://www.goodwillaz.org/,33.39432982,-111.9130054,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
0f19f063-458a-e111-8dde-005056934050,West Los Angeles Retail Store And Donation Center,Goodwill Industries,2700 W. Baseline Rd. Suite 111,,Tempe,AZ,85283,United States,(480) 398-7649,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.3797537,-111.9770889,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
9338b59f-458a-e111-8dde-005056934050,Miracle Mile Retail Store And Donation Center,Goodwill Industries,805 E. Guadalupe Road,,Tempe,AZ,85283,United States,(480) 456-8715,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.36241836,-111.929839,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
0283f55d-458a-e111-8dde-005056934050,Ladera Heights Retail Store And Donation Center,Goodwill Industries,7850 S. Priest Dr.,,Tempe,AZ,85284,United States,(480) 398-7651,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.34599919,-111.9637626,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
Fa163603-84a3-e311-9471-0050568924e6,Westchester Retail Store And Donation Center,Goodwill Industries,575 W. Warner Rd.,,Tempe,AZ,85284,United States,(480) 530-4723,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.33299967,-111.9468365,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
861adb75-458a-e111-8dde-005056934050,Playa Del Rey Donation Center,Goodwill Industries,2880 S. Alma School Rd. Ste #1,,Chandler,AZ,85286,United States,(480) 398-7646,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.26382496,-111.8613828,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
946eada5-458a-e111-8dde-005056934050,Fairfax Retail Store And Donation Center,Goodwill Industries,4570 S Higley Rd,,Gilbert,AZ,85296,United States,(480) 398-7652,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.2674684,-111.7215624,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
5fb674f9-458a-e111-8dde-005056934050,Pico/sepulveda Donation Center,Goodwill Industries,1455 East Warner Road,,Gilbert,AZ,85296,United States,(480) 398-7655,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.3342393,-111.7587645,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
2255cbdf-30cf-e411-b4ab-0050568924e6,Atwater Village Retail Store And Donation Center,Goodwill Industries,5080 W Olive Ave,,Glendale,AZ,85302,United States,(602) 216-3923,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.56887392,-112.1683373,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
49572e5e-32cf-e411-b4ab-0050568924e6,Atwater Village Clearance Center,Goodwill Industries,6161 W. Bell Road,,Glendale,AZ,85308,United States,(602) 216-3930,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.63793558,-112.1917066,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
7d66aaab-458a-e111-8dde-005056934050,Culver City Bookstore And Donation Center,Goodwill Industries,"8251 W. Union Hills Dr, #135",,Glendale,AZ,85308,United States,(623) 572-2610,Donation Center,Http://www.goodwillaz.org/,33.65208253,-112.2339518,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
Eb19f063-458a-e111-8dde-005056934050,Downey Retail Store And Donation Center,Goodwill Industries,23425 N 39th Dr Ste 101,,Phoenix,AZ,85310,United States,(602) 216-3904,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.6993778,-112.1418627,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
2e0c0740-458a-e111-8dde-005056934050,El Segundo Bookstore And Donation Center,Goodwill Industries,"1501 Highway 89a, Suite 1427",,Cottonwood,AZ,85326,United States,,"Donation Center,retail Store",Http://www.goodwillaz.org/,34.72735666,-112.0112035,US,Yavapai,AGGDATA_VERIFIED: ROOFTOP
Dbeed0d0-bd8b-e211-87d7-0050568924e6,Goodwill Store - #437 Gardena Gateway,Goodwill Industries,711 S. Watson Rd.,,Buckeye,AZ,85326,United States,(602) 216-3912,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.44034815,-112.5549056,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
C64aa9d9-84a3-e311-9471-0050568924e6,Hawthorne Retail Store And Donation Center,Goodwill Industries,28255 N. Tatum Blvd.,,Cave Creek,AZ,85331,United States,(480) 404-9916,Donation Center,Http://www.goodwillaz.org/,33.74190143,-111.9775077,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
E31adb75-458a-e111-8dde-005056934050,Goodwill Store - #436 Manhattan Place,Goodwill Industries,13055 W. Thunderbird Ave,,El Mirage,AZ,85335,United States,(602) 216-3905,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.60749472,-112.3403796,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
676eada5-458a-e111-8dde-005056934050,Goodwill Store - #435 The Terraces,Goodwill Industries,"390 N. Litchfield Rd., Suite 124",,Goodyear,AZ,85338,United States,(602) 216-3919,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.45052731,-112.3599895,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
Add5e741-8402-e611-8cdc-005056890337,Goodwill Store - #415 Edgar & James,Goodwill Industries,16480 W. Yuma Rd.,,Goodyear,AZ,85338,United States,(602) 698-1926,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.43705065,-112.4131929,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
Ea1adb75-458a-e111-8dde-005056934050,Goodwill Store - #425 Artesia,Goodwill Industries,5116 N. Dysart Road,,Litchfield Park,AZ,85340,United States,(602) 216-3935,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.51054828,-112.3424175,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
6ab55c68-7f31-ea11-80e3-00505689ac90,South Gate Retail Store And Donation Center,Goodwill Industries,19415 W Indian School Rd,,Litchfield Park,AZ,85340,United States,(602) 216-3942,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.492179,-112.47724,US,Maricopa,PREMISE: ROOFTOP
826478ed-458a-e111-8dde-005056934050,Downtown Santa Monica Retail Store And Donation Center,Goodwill Industries,9000 W. Northern Ave,,Peoria,AZ,85345,United States,(602) 216-3925,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.55248819,-112.2526554,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
69ee7d04-33cf-e411-b4ab-0050568924e6,Goodwill Store - #427 Storm Plaza,Goodwill Industries,6750 W. Peoria Avenue,,Peoria,AZ,85345,United States,(623) 486-5012,"Career Services,donation Center,retail Store",Http://www.goodwillaz.org/,33.58252483,-112.2044045,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
97c4e17c-8be1-e511-a94f-005056890337,Goodwill Store - #424 Southwood Village,Goodwill Industries,8517 Nw Grand Ave.,,Peoria,AZ,85345,United States,(602) 216-3910,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.58509588,-112.2437106,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
6319f063-458a-e111-8dde-005056934050,Goodwill Store - #434 Torrance Towne Center,Goodwill Industries,582 E. Piceno Drive,,San Luis,AZ,85349,United States,(928) 343-7628,"Donation Center,retail Store",Http://www.goodwillaz.org/,32.50549101,-114.7837043,US,Yuma,AGGDATA_VERIFIED: ROOFTOP
284789d5-458a-e111-8dde-005056934050,Whittier Retail Store And Donation Center,Goodwill Industries,2933 S 99th Ave.,,Tolleson,AZ,85353,United States,(602) 216-3917,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.4192475,-112.2712807,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
3e7084aa-961d-e911-80df-00505689ac90,Cypress Store & Donation Center,Goodwill Industries,3096 S. 4th Ave,,Yuma,AZ,85364,United States,(928) 344-5322,"Career Services,donation Center,retail Store",Http://www.goodwillaz.org/,32.67131805,-114.6274028,US,Yuma,AGGDATA_VERIFIED: ROOFTOP
09163f2a-31cf-e411-b4ab-0050568924e6,Montebello Retail Store And Donation Center,Goodwill Industries,11259 South Frontage Rd.,,Yuma,AZ,85367,United States,(928) 342-7128,"Donation Center,retail Store",Http://www.goodwillaz.org/,32.66888696,-114.4404835,US,Yuma,AGGDATA_VERIFIED: ROOFTOP
0bdeca87-458a-e111-8dde-005056934050,Goodwill Store - #431 Norwalk,Goodwill Industries,14063 W. Grand Avenue,,Surprise,AZ,85374,United States,(623) 474-3550,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.65033711,-112.366393,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
9cdfb599-458a-e111-8dde-005056934050,Goodwill Store - #433 Cerritos,Goodwill Industries,19109 North R.h. Johnson Blvd,,Sun City West,AZ,85375,United States,(602) 216-3907,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.6588629,-112.3526401,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
845ea7b1-458a-e111-8dde-005056934050,Goodwill Store - #413 Wilmington,Goodwill Industries,12043 North Reems Road,,Surprise,AZ,85379,United States,(602) 216-3933,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.5935283,-112.393115,US,Maricopa,PREMISE: ROOFTOP
Ba51053a-458a-e111-8dde-005056934050,Goodwill Store - #429 Carson,Goodwill Industries,8679 W. Ludlow Drive# 5,,Peoria,AZ,85381,United States,(602) 216-3938,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.61145619,-112.245428,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
E04fd37b-458a-e111-8dde-005056934050,Multi Service Center,Goodwill Industries,20713 N. 83rd Avenue,,Peoria,AZ,85382,United States,(602) 216-3922,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.67193401,-112.2372842,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
5d13c38d-458a-e111-8dde-005056934050,Goodwill Store - #422 Belmont,Goodwill Industries,15190 N. Cotton Ln.,,Surprise,AZ,85388,United States,(602) 216-3921,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.62240517,-112.4288276,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
9de49bc3-458a-e111-8dde-005056934050,Goodwill Store - #430 Atlantic/willow,Goodwill Industries,2031 W Wickenburg Way,,Wickenburg,AZ,85390,United States,(928) 415-1070,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.96108016,-112.7733164,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
1fa30146-458a-e111-8dde-005056934050,Goodwill Store - #411 Pch,Goodwill Industries,15433 W. Mcdowell Rd,,Goodyear,AZ,85395,United States,(602) 216-3913,"Donation Center,retail Store",Http://www.goodwillaz.org/,33.46266805,-112.3909882,US,Maricopa,AGGDATA_VERIFIED: ROOFTOP
74eb6cff-458a-e111-8dde-005056934050,Goodwill Southern Los Angeles County,Goodwill Industries,"400 E. Highway 260, Suites A-d",,Payson,AZ,85541,United States,(928) 238-7012,"Donation Center,retail Store",Http://www.goodwillaz.org/,34.24211402,-111.3186556,US,Gila,AGGDATA_VERIFIED: ROOFTOP
F0bd77f3-458a-e111-8dde-005056934050,Goodwill Outlet Store - #441 Long Beach Outlet,Goodwill Industries,718 W Calle Arroyo Sur,,Green Valley,AZ,85614,United States,(520) 618-0198,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,31.9132402,-110.9796767,US,Pima,AGGDATA_VERIFIED: ROOFTOP
B848bb93-458a-e111-8dde-005056934050,Last Chance Store - #440,Goodwill Industries,490 N Grande Avenue,,Nogales,AZ,85621,United States,(520) 375-5284,"Donation Center,outlet Store",Http://www.goodwillsouthernaz.org,31.340301,-110.936294,US,Nogales,AGGDATA_VERIFIED: ROOFTOP
57f383b8-36b0-e711-8e76-005056890337,Goodwill Store - #416 Edgar & James,Goodwill Industries,2105 E Fry Blvd,,Sierra Vista,AZ,85638,United States,(520) 895-5986,"Career Services,donation Center,retail Store",Http://www.goodwillsouthernaz.org,31.55557819,-110.2764036,US,Cochise,AGGDATA_VERIFIED: ROOFTOP
2fbe77f3-458a-e111-8dde-005056934050,Goodwill Store - #432 Wardlow,Goodwill Industries,13370 E. Mary Ann Cleveland Way,,Vail,AZ,85641,United States,,Donation Center,Http://www.goodwillsouthernaz.org,32.050734,-110.709079,US,Pima,PREMISE: ROOFTOP
C1901f93-84a3-e311-9471-0050568924e6,Arcadia Boutique And Donation Center,Goodwill Industries,"7575 W. Twin Peaks, Suite 101",,Tucson,AZ,85652,United States,(520) 744-0449,Donation Center,Http://www.goodwillsouthernaz.org,32.37426461,-111.1260784,US,Pima,AGGDATA_VERIFIED: ROOFTOP
97137ce1-458a-e111-8dde-005056934050,Sunland Tujunga Retail Store And Donation Center,Goodwill Industries,7366 N. Oracle Suite 190,,Oro Valley,AZ,85704,United States,(520) 495-7999,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.340752,-110.976555,US,Pima,PREMISE: ROOFTOP
17145b33-33cf-e411-b4ab-0050568924e6,Pasadena Boutique And Donation Center,Goodwill Industries,455 W. River Road,,Tucson,AZ,85705,United States,(520) 293-2620,Donation Center,Http://www.goodwillsouthernaz.org,32.2968972,-110.97928,US,Pima,AGGDATA_VERIFIED: ROOFTOP
7e31f03c-9993-e211-87d7-0050568924e6,Pasadena Fair Oaks Retail Store And Donation Center,Goodwill Industries,3925 N. Flowing Wells Road,,Tucson,AZ,85705,United States,(520) 887-2033,Retail Store,Http://www.goodwillsouthernaz.org,32.2785617,-110.9961107,US,Pima,AGGDATA_VERIFIED: ROOFTOP
0214c38d-458a-e111-8dde-005056934050,Pasadena East Retail Store And Donation Center,Goodwill Industries,300 N. 4th Avenue,,Tucson,AZ,85705,United States,(520) 623-2799,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.22541124,-110.9652259,US,Pima,AGGDATA_VERIFIED: ROOFTOP
E5ddb76a-e0ff-e711-b706-005056890337,Glendale Northwest Retail Store And Donation Center,Goodwill Industries,8358 E. Broadway Blvd,,Tucson,AZ,85710,United States,(520) 382-6565,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.22026234,-110.8133533,US,Pima,AGGDATA_VERIFIED: ROOFTOP
E3f4a1b7-458a-e111-8dde-005056934050,Glendale North Retail Store And Donation Center,Goodwill Industries,7201 E 22nd St,,Tucson,AZ,85710,United States,(520) 545-9261,"Career Services,donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.20778965,-110.8389171,US,Pima,AGGDATA_VERIFIED: ROOFTOP
F04da1bd-458a-e111-8dde-005056934050,Glendale Brand Blvd Retail Store And Donation Center,Goodwill Industries,7650 E. Valencia Road,,Tucson,AZ,85710,United States,(520) 664-0496,Donation Center,Http://www.goodwillsouthernaz.org,32.12918133,-110.8318075,US,Pima,AGGDATA_VERIFIED: ROOFTOP
114789d5-458a-e111-8dde-005056934050,Eagle Rock Retail Store And Donation Center,Goodwill Industries,4082 East 22nd Street,,Tucson,AZ,85711,United States,(520) 790-0907,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.20522468,-110.905473,US,Pima,AGGDATA_VERIFIED: ROOFTOP
18b45be6-83a3-e311-9471-0050568924e6,Montrose Bookstore And Donation Center,Goodwill Industries,4995 E Speedway Blvd,,Tucson,AZ,85712,United States,(520) 795-2855,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.2366954,-110.8865385,US,Pima,AGGDATA_VERIFIED: ROOFTOP
B16c7be7-458a-e111-8dde-005056934050,Agoura Hills Bookstore And Donation Center,Goodwill Industries,1770 Cherrybell Stravenue,,Tucson,AZ,85713,United States,(520) 382-1560,"Donation Center,outlet Store",Http://www.goodwillsouthernaz.org,32.2013041,-110.9451792,US,Pima,AGGDATA_VERIFIED: ROOFTOP
95ba0a34-458a-e111-8dde-005056934050,Canoga Park Retail Store And Donation Center,Goodwill Industries,"1940 E. Silverlake, Ste. 405",,Tucson,AZ,85713,United States,(520) 623-5174,,Http://www.goodwillsouthernaz.org,32.20121077,-110.9453276,US,Pima,AGGDATA_VERIFIED: ROOFTOP
730c0740-458a-e111-8dde-005056934050,Winnetka Retail Store And Donation Center,Goodwill Industries,1770 S Cherrybell Stra,,Tucson,AZ,85713,United States,(520) 623-5879,Donation Center,Http://www.goodwillsouthernaz.org,32.20129731,-110.9452905,US,Pima,AGGDATA_VERIFIED: ROOFTOP
E7cfe57d-4f98-e211-87d7-0050568924e6,West Hills Boutique / Donation Center,Goodwill Industries,1830 E Irvington Rd,,Tucson,AZ,85714,United States,(520) 623-5174,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.16186961,-110.944393,US,Pima,AGGDATA_VERIFIED: ROOFTOP
903ad4f5-c86e-e511-97d0-005056890337,1560 Newbury Rd. Store,Goodwill Industries,2907 N 1st Ave,,Tucson,AZ,85719,United States,(520) 882-5152,"Career Services,donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.26022865,-110.9616708,US,Pima,AGGDATA_VERIFIED: ROOFTOP
7cdfb599-458a-e111-8dde-005056934050,Northridge Retail Store And Donation Center,Goodwill Industries,3725 E. Ft. Lowell Rd.,,Tucson,AZ,85719,United States,(520) 628-1882,"Career Services,donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.26559926,-110.9133156,US,Pima,AGGDATA_VERIFIED: ROOFTOP
638303b7-f0da-ed11-810b-00505689ac90,Northeast San Fernando Valley Worksource Center,Goodwill Industries,10240 E. Golf Links Rd,,Tucson,AZ,85730,United States,(520) 618-0067,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.19025217,-110.7735566,US,Pima,AGGDATA_VERIFIED: ROOFTOP
130b5ecc-e0ff-e711-b706-005056890337,Pacoima Retail Store And Donation Center,Goodwill Industries,2990 W. Ina Road,,Tucson,AZ,85741,United States,(520) 744-7988,"Donation Center,retail Store",Http://www.goodwillsouthernaz.org,32.33823876,-111.0323381,US,Pima,AGGDATA_VERIFIED: ROOFTOP
Bbe6cd81-458a-e111-8dde-005056934050,Reseda Retail Store And Donation Center,Goodwill Industries,8770 N Thornydale Road,,Marana,AZ,85742,United States,(520) 572-5697,Donation Center,Http://www.goodwillsouthernaz.org,32.36562735,-111.0462441,US,Pima,AGGDATA_VERIFIED: ROOFTOP
4c183d88-ffda-ed11-810b-00505689ac90,Veterans Employment Program Center,Goodwill Industries,1150 N Silverbell Road,,Tucson,AZ,85745,United States,(520) 792-6192,Donation Center,Http://www.goodwillsouthernaz.org,32.23679407,-111.0041863,US,Pima,AGGDATA_VERIFIED: ROOFTOP
